n,predicted_prime_at,is_prime,is_prime_next,Phi_cent,Phi_choice,Spike_basic,RuptureSpike,Peak_ok,GateC,FinalSpike
6660,6661,False,True,0.996197718631179,0.996197718631179,True,True,True,True,True
6666,6667,False,False,0.994707917769184,0.994707917769184,True,True,True,False,False
6672,6673,False,True,0.995929995929996,0.995929995929996,True,True,True,True,True
6676,6677,False,False,0.993501218521527,0.993501218521527,True,True,True,False,False
6678,6679,False,True,0.995764092538286,0.995764092538286,True,True,True,True,True
6682,6683,False,False,0.994036324207102,0.994036324207102,True,True,True,False,False
6688,6689,False,True,0.995813953488372,0.995813953488372,True,True,True,True,True
6690,6691,False,True,0.995926680244399,0.995926680244399,True,True,True,True,True
6696,6697,False,False,0.995581909080339,0.995581909080339,True,True,True,False,False
6700,6701,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
6702,6703,False,True,0.995659251220836,0.995659251220836,True,True,True,True,True
6706,6707,False,False,0.993495934959350,0.993495934959350,True,True,True,False,False
6708,6709,False,True,0.995764092538286,0.995764092538286,True,True,True,True,True
6718,6719,False,True,0.994311255587160,0.994311255587160,True,True,True,True,True
6720,6721,False,False,0.996017018194985,0.996017018194985,True,True,True,False,False
6730,6731,False,False,0.994577006507592,0.994577006507592,True,True,True,False,False
6732,6733,False,True,0.995926680244399,0.995926680244399,True,True,True,True,True
6736,6737,False,True,0.995446414051065,0.995446414051065,True,True,True,True,True
6738,6739,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
6742,6743,False,False,0.991883116883117,0.991883116883117,True,True,True,False,False
6748,6749,False,False,0.994712222900142,0.994712222900142,True,True,True,False,False
6750,6751,False,False,0.995813953488372,0.995813953488372,True,True,True,False,False
6756,6757,False,False,0.994712222900142,0.994712222900142,True,True,True,False,False
6760,6761,False,True,0.995659251220836,0.995659251220836,True,True,True,True,True
6762,6763,False,True,0.996089294443539,0.996089294443539,True,True,True,True,True
6766,6767,False,False,0.993495934959350,0.993495934959350,True,True,True,False,False
6772,6773,False,False,0.994041170097508,0.994041170097508,True,True,True,False,False
6778,6779,False,True,0.992691839220463,0.992691839220463,True,True,True,True,True
6780,6781,False,True,0.996089294443539,0.996089294443539,True,True,True,True,True
6786,6787,False,False,0.995114006514658,0.995114006514658,True,True,True,False,False
6790,6791,False,True,0.995114006514658,0.995114006514658,True,True,True,True,True
6792,6793,False,True,0.996092478020189,0.996092478020189,True,True,True,True,True
6798,6799,False,False,0.995114006514658,0.995114006514658,True,True,True,False,False
6802,6803,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
6808,6809,False,False,0.995442708333333,0.995442708333333,True,True,True,False,False
6816,6817,False,False,0.995581909080339,0.995581909080339,True,True,True,False,False
6820,6821,False,False,0.995438996579247,0.995438996579247,True,True,True,False,False
6822,6823,False,True,0.995523906408952,0.995523906408952,True,True,True,True,True
6826,6827,False,True,0.991883116883117,0.991883116883117,True,True,True,True,True
6828,6829,False,True,0.995929995929996,0.995929995929996,True,True,True,True,True
6832,6833,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
6840,6841,False,True,0.996042830540037,0.996042830540037,True,True,True,True,True
6846,6847,False,False,0.994707917769184,0.994707917769184,True,True,True,False,False
6850,6851,False,False,0.994306628710858,0.994306628710858,True,True,True,False,False
6856,6857,False,True,0.995121951219512,0.995121951219512,True,True,True,True,True
6858,6859,False,False,0.995442708333333,0.995442708333333,True,True,True,False,False
6862,6863,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
6868,6869,False,True,0.994712222900142,0.994712222900142,True,True,True,True,True
6870,6871,False,True,0.995926680244399,0.995926680244399,True,True,True,True,True
6876,6877,False,False,0.994144437215355,0.994144437215355,True,True,True,False,False
6882,6883,False,True,0.995520260639381,0.995520260639381,True,True,True,True,True
6886,6887,False,False,0.992416034669556,0.992416034669556,True,True,True,False,False
6888,6889,False,False,0.995655715449362,0.995655715449362,True,True,True,False,False
6892,6893,False,False,0.994581414250881,0.994581414250881,True,True,True,False,False
6898,6899,False,True,0.992691839220463,0.992691839220463,True,True,True,True,True
6900,6901,False,False,0.995926680244399,0.995926680244399,True,True,True,False,False
6906,6907,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
6910,6911,False,True,0.994036324207102,0.994036324207102,True,True,True,True,True
6912,6913,False,False,0.996302322141695,0.996302322141695,True,True,True,False,False
6916,6917,False,True,0.995438996579247,0.995438996579247,True,True,True,True,True
6918,6919,False,False,0.994577006507592,0.994577006507592,True,True,True,False,False
6928,6929,False,False,0.995121951219512,0.995121951219512,True,True,True,False,False
6930,6931,False,False,0.995381062355658,0.995381062355658,True,True,True,False,False
6940,6941,False,False,0.994306628710858,0.994306628710858,True,True,True,False,False
6942,6943,False,False,0.995114006514658,0.995114006514658,True,True,True,False,False
6946,6947,False,True,0.994577006507592,0.994577006507592,True,True,True,True,True
6948,6949,False,True,0.996092478020189,0.996092478020189,True,True,True,True,True
6952,6953,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
6958,6959,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
6960,6961,False,True,0.996275171691305,0.996275171691305,True,True,True,True,True
6966,6967,False,True,0.995659251220836,0.995659251220836,True,True,True,True,True
6970,6971,False,True,0.995114006514658,0.995114006514658,True,True,True,True,True
6972,6973,False,False,0.995764092538286,0.995764092538286,True,True,True,False,False
6976,6977,False,True,0.995353699616680,0.995353699616680,True,True,True,True,True
6982,6983,False,True,0.993501218521527,0.993501218521527,True,True,True,True,True
6988,6989,False,False,0.994041170097508,0.994041170097508,True,True,True,False,False
6990,6991,False,True,0.995520260639381,0.995520260639381,True,True,True,True,True
6996,6997,False,True,0.995764092538286,0.995764092538286,True,True,True,True,True
7000,7001,False,True,0.996046051866496,0.996046051866496,True,True,True,True,True
7002,7003,False,False,0.995523906408952,0.995523906408952,True,True,True,False,False
7008,7009,False,False,0.995349918623576,0.995349918623576,True,True,True,False,False
7012,7013,False,True,0.994041170097508,0.994041170097508,True,True,True,True,True
7018,7019,False,True,0.995523906408952,0.995523906408952,True,True,True,True,True
7026,7027,False,True,0.994577006507592,0.994577006507592,True,True,True,True,True
7030,7031,False,False,0.994301994301994,0.994301994301994,True,True,True,False,False
7032,7033,False,False,0.995442708333333,0.995442708333333,True,True,True,False,False
7036,7037,False,False,0.993501218521527,0.993501218521527,True,True,True,False,False
7038,7039,False,True,0.995764092538286,0.995764092538286,True,True,True,True,True
7042,7043,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
7050,7051,False,False,0.995114006514658,0.995114006514658,True,True,True,False,False
7056,7057,False,True,0.995929995929996,0.995929995929996,True,True,True,True,True
7060,7061,False,False,0.994712222900142,0.994712222900142,True,True,True,False,False
7066,7067,False,False,0.991883116883117,0.991883116883117,True,True,True,False,False
7068,7069,False,True,0.995764092538286,0.995764092538286,True,True,True,True,True
7072,7073,False,False,0.995813953488372,0.995813953488372,True,True,True,False,False
7078,7079,False,True,0.993501218521527,0.993501218521527,True,True,True,True,True
7080,7081,False,False,0.995926680244399,0.995926680244399,True,True,True,False,False
7086,7087,False,False,0.994036324207102,0.994036324207102,True,True,True,False,False
7092,7093,False,False,0.995442708333333,0.995442708333333,True,True,True,False,False
7096,7097,False,False,0.994311255587160,0.994311255587160,True,True,True,False,False
7098,7099,False,False,0.995438996579247,0.995438996579247,True,True,True,False,False
7102,7103,False,True,0.994036324207102,0.994036324207102,True,True,True,True,True
7108,7109,False,True,0.994581414250881,0.994581414250881,True,True,True,True,True
7110,7111,False,False,0.995764092538286,0.995764092538286,True,True,True,False,False
7116,7117,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
7120,7121,False,True,0.995388579953886,0.995388579953886,True,True,True,True,True
7122,7123,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
7126,7127,False,True,0.993495934959350,0.993495934959350,True,True,True,True,True
7128,7129,False,True,0.996336250763281,0.996336250763281,True,True,True,True,True
7138,7139,False,False,0.992955838526145,0.992955838526145,True,True,True,False,False
7140,7141,False,False,0.995381062355658,0.995381062355658,True,True,True,False,False
7150,7151,False,True,0.995764092538286,0.995764092538286,True,True,True,True,True
7152,7153,False,False,0.995929995929996,0.995929995929996,True,True,True,False,False
7156,7157,False,False,0.992961559285328,0.992961559285328,True,True,True,False,False
7158,7159,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
7162,7163,False,False,0.991075050709939,0.991075050709939,True,True,True,False,False
7168,7169,False,False,0.996154699401021,0.996154699401021,True,True,True,False,False
7170,7171,False,False,0.995114006514658,0.995114006514658,True,True,True,False,False
7176,7177,False,True,0.995384824216099,0.995384824216099,True,True,True,True,True
7180,7181,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
7182,7183,False,False,0.995655715449362,0.995655715449362,True,True,True,False,False
7186,7187,False,True,0.993501218521527,0.993501218521527,True,True,True,True,True
7192,7193,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
7198,7199,False,False,0.994577006507592,0.994577006507592,True,True,True,False,False
7200,7201,False,False,0.996020260492041,0.996020260492041,True,True,True,False,False
7206,7207,False,True,0.994577006507592,0.994577006507592,True,True,True,True,True
7210,7211,False,True,0.994301994301994,0.994301994301994,True,True,True,True,True
7212,7213,False,True,0.995929995929996,0.995929995929996,True,True,True,True,True
7218,7219,False,True,0.995523906408952,0.995523906408952,True,True,True,True,True
7222,7223,False,False,0.994036324207102,0.994036324207102,True,True,True,False,False
7228,7229,False,True,0.994712222900142,0.994712222900142,True,True,True,True,True
7236,7237,False,True,0.995929995929996,0.995929995929996,True,True,True,True,True
7240,7241,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
7242,7243,False,True,0.995520260639381,0.995520260639381,True,True,True,True,True
7246,7247,False,True,0.991883116883117,0.991883116883117,True,True,True,True,True
7248,7249,False,False,0.995929995929996,0.995929995929996,True,True,True,False,False
7252,7253,False,True,0.995767540289761,0.995767540289761,True,True,True,True,True
7260,7261,False,False,0.995384824216099,0.995384824216099,True,True,True,False,False
7266,7267,False,False,0.994707917769184,0.994707917769184,True,True,True,False,False
7270,7271,False,False,0.994577006507592,0.994577006507592,True,True,True,False,False
7276,7277,False,False,0.994306628710858,0.994306628710858,True,True,True,False,False
7278,7279,False,False,0.994577006507592,0.994577006507592,True,True,True,False,False
7282,7283,False,True,0.994577006507592,0.994577006507592,True,True,True,True,True
7288,7289,False,False,0.994716521032310,0.994716521032310,True,True,True,False,False
7290,7291,False,False,0.995929995929996,0.995929995929996,True,True,True,False,False
7296,7297,False,True,0.996200814111262,0.996200814111262,True,True,True,True,True
7302,7303,False,False,0.994036324207102,0.994036324207102,True,True,True,False,False
